Loading model: chatgpt-oss-20b.safetensors (fmt=safetensors)
Prompt: Simulation 3: chatgpt-oss 20B
Step 810: token=60, lp=0.600001
Step 811: token=60, lp=0.600001
Step 812: token=60, lp=0.600001
Step 813: token=60, lp=0.600001
Step 814: token=60, lp=0.600001
Step 815: token=60, lp=0.600001
Step 816: token=60, lp=0.600001
Step 817: token=60, lp=0.600001
Step 818: token=60, lp=0.600001
Step 819: token=60, lp=0.600001
Step 820: token=60, lp=0.600001
Step 821: token=60, lp=0.600001
Step 822: token=60, lp=0.600001
Step 823: token=60, lp=0.600001
Step 824: token=60, lp=0.600001
Step 825: token=60, lp=0.600001
Step 826: token=60, lp=0.600001
Step 827: token=60, lp=0.600001
Step 828: token=60, lp=0.600001
Step 829: token=60, lp=0.600001
Step 830: token=60, lp=0.600001
Step 831: token=60, lp=0.600001
Step 832: token=60, lp=0.600001
Step 833: token=60, lp=0.600001
Step 834: token=60, lp=0.600001
Step 835: token=60, lp=0.600001
Step 836: token=60, lp=0.600001
Step 837: token=60, lp=0.600001
Step 838: token=60, lp=0.600001
Step 839: token=60, lp=0.600001
Step 840: token=60, lp=0.600001
Step 841: token=60, lp=0.600001
Step 842: token=60, lp=0.600001
Step 843: token=60, lp=0.600001
Step 844: token=60, lp=0.600001
Step 845: token=60, lp=0.600001
Step 846: token=60, lp=0.600001
Step 847: token=60, lp=0.600001
Step 848: token=60, lp=0.600001
Step 849: token=60, lp=0.600001
Step 850: token=60, lp=0.600001
Step 851: token=60, lp=0.600001
Step 852: token=60, lp=0.600001
Step 853: token=60, lp=0.600001
Step 854: token=60, lp=0.600001
Step 855: token=60, lp=0.600001
Step 856: token=60, lp=0.600001
Step 857: token=60, lp=0.600001
Step 858: token=60, lp=0.600001
Step 859: token=60, lp=0.600001
Step 860: token=60, lp=0.600001
Step 861: token=60, lp=0.600001
Step 862: token=60, lp=0.600001
Step 863: token=60, lp=0.600001
Step 864: token=60, lp=0.600001
Step 865: token=60, lp=0.600001
Step 866: token=60, lp=0.600001
Step 867: token=60, lp=0.600001
Step 868: token=60, lp=0.600001
Step 869: token=60, lp=0.600001
Step 870: token=60, lp=0.600001
Step 871: token=60, lp=0.600001
Step 872: token=60, lp=0.600001
Step 873: token=60, lp=0.600001
Step 874: token=60, lp=0.600001
Step 875: token=60, lp=0.600001
Step 876: token=60, lp=0.600001
Step 877: token=60, lp=0.600001
Step 878: token=60, lp=0.600001
Step 879: token=60, lp=0.600001
Step 880: token=60, lp=0.600001
Step 881: token=60, lp=0.600001
Step 882: token=60, lp=0.600001
Step 883: token=60, lp=0.600001
Step 884: token=60, lp=0.600001
Step 885: token=60, lp=0.600001
Step 886: token=60, lp=0.600001
Step 887: token=60, lp=0.600001
Step 888: token=60, lp=0.600001
Step 889: token=60, lp=0.600001
Step 890: token=60, lp=0.600001
Step 891: token=60, lp=0.600001
Step 892: token=60, lp=0.600001
Step 893: token=60, lp=0.600001
Step 894: token=60, lp=0.600001
Step 895: token=60, lp=0.600001
Step 896: token=60, lp=0.600001
Step 897: token=60, lp=0.600001
Step 898: token=60, lp=0.600001
Step 899: token=60, lp=0.600001
Step 900: token=60, lp=0.600001
Step 901: token=60, lp=0.600001
Step 902: token=60, lp=0.600001
Step 903: token=60, lp=0.600001
Step 904: token=60, lp=0.600001
Step 905: token=60, lp=0.600001
Step 906: token=60, lp=0.600001
Step 907: token=60, lp=0.600001
Step 908: token=60, lp=0.600001
Step 909: token=60, lp=0.600001
Step 910: token=60, lp=0.600001
Step 911: token=60, lp=0.600001
Step 912: token=60, lp=0.600001
Step 913: token=60, lp=0.600001
Step 914: token=60, lp=0.600001
Step 915: token=60, lp=0.600001
Step 916: token=60, lp=0.600001
Step 917: token=60, lp=0.600001
Step 918: token=60, lp=0.600001
Step 919: token=60, lp=0.600001
Step 920: token=60, lp=0.600001
Step 921: token=60, lp=0.600001
Step 922: token=60, lp=0.600001
Step 923: token=60, lp=0.600001
Step 924: token=60, lp=0.600001
Step 925: token=60, lp=0.600001
Step 926: token=60, lp=0.600001
Step 927: token=60, lp=0.600001
Step 928: token=60, lp=0.600001
Step 929: token=60, lp=0.600001
Step 930: token=60, lp=0.600001
Step 931: token=60, lp=0.600001
Step 932: token=60, lp=0.600001
Step 933: token=60, lp=0.600001
Step 934: token=60, lp=0.600001
Step 935: token=60, lp=0.600001
Step 936: token=60, lp=0.600001
Step 937: token=60, lp=0.600001
Step 938: token=60, lp=0.600001
Step 939: token=60, lp=0.600001
Step 940: token=60, lp=0.600001
Step 941: token=60, lp=0.600001
Step 942: token=60, lp=0.600001
Step 943: token=60, lp=0.600001
Step 944: token=60, lp=0.600001
Step 945: token=60, lp=0.600001
Step 946: token=60, lp=0.600001
Step 947: token=60, lp=0.600001
Step 948: token=60, lp=0.600001
Step 949: token=60, lp=0.600001
Step 950: token=60, lp=0.600001
Step 951: token=60, lp=0.600001
Step 952: token=60, lp=0.600001
Step 953: token=60, lp=0.600001
Step 954: token=60, lp=0.600001
Step 955: token=60, lp=0.600001
Step 956: token=60, lp=0.600001
Step 957: token=60, lp=0.600001
Step 958: token=60, lp=0.600001
Step 959: token=60, lp=0.600001
Step 960: token=60, lp=0.600001
Step 961: token=60, lp=0.600001
Step 962: token=60, lp=0.600001
Step 963: token=60, lp=0.600001
Step 964: token=60, lp=0.600001
Step 965: token=60, lp=0.600001
Step 966: token=60, lp=0.600001
Step 967: token=60, lp=0.600001
Step 968: token=60, lp=0.600001
Step 969: token=60, lp=0.600001
Step 970: token=60, lp=0.600001
Step 971: token=60, lp=0.600001
Step 972: token=60, lp=0.600001
Step 973: token=60, lp=0.600001
Step 974: token=60, lp=0.600001
Step 975: token=60, lp=0.600001
Step 976: token=60, lp=0.600001
Step 977: token=60, lp=0.600001
Step 978: token=60, lp=0.600001
Step 979: token=60, lp=0.600001
Step 980: token=60, lp=0.600001
Step 981: token=60, lp=0.600001
Step 982: token=60, lp=0.600001
Step 983: token=60, lp=0.600001
Step 984: token=60, lp=0.600001
Step 985: token=60, lp=0.600001
Step 986: token=60, lp=0.600001
Step 987: token=60, lp=0.600001
Step 988: token=60, lp=0.600001
Step 989: token=60, lp=0.600001
Step 990: token=60, lp=0.600001
Step 991: token=60, lp=0.600001
Step 992: token=60, lp=0.600001
Step 993: token=60, lp=0.600001
Step 994: token=60, lp=0.600001
Step 995: token=60, lp=0.600001
Step 996: token=60, lp=0.600001
Step 997: token=60, lp=0.600001
Step 998: token=60, lp=0.600001
Step 999: token=60, lp=0.600001
